,date,price
3337,1995-07-19,242.65
3338,1995-07-20,241.68
3339,1995-07-21,242.14
3340,1995-07-24,242.45
3341,1995-07-25,242.4
3342,1995-07-26,242.22
3343,1995-07-27,240.09
3344,1995-07-28,239.3
3345,1995-07-31,239.33
3346,1995-08-01,238.33
3347,1995-08-02,239.18
3348,1995-08-03,239.06
3349,1995-08-04,238.75
3350,1995-08-07,239.6
3351,1995-08-08,239.92
3352,1995-08-09,240.36
3353,1995-08-10,241.38
3354,1995-08-11,243.94
3355,1995-08-14,244.17
3356,1995-08-15,248.07
3357,1995-08-16,247.89
3358,1995-08-17,248.48
3359,1995-08-18,249.77
3360,1995-08-21,249.56
3361,1995-08-22,249.76
3362,1995-08-23,248.4
3363,1995-08-24,247.8
3364,1995-08-25,247.05
3365,1995-08-28,247.34
3366,1995-08-29,247.33
3367,1995-08-30,246.57
3368,1995-08-31,246.55
3369,1995-09-01,244.52
3370,1995-09-04,244.6
3371,1995-09-05,243.76
3372,1995-09-06,244.97
3373,1995-09-07,246.68
3374,1995-09-08,245.91
3375,1995-09-11,247.01
3376,1995-09-12,247.13
3377,1995-09-13,247.85
3378,1995-09-14,248.63
3379,1995-09-15,248.16
3380,1995-09-18,248.87
3381,1995-09-19,248.93
3382,1995-09-20,247.26
3383,1995-09-21,241.17
3384,1995-09-22,242.93
3385,1995-09-25,243.6
3386,1995-09-26,244.78
3387,1995-09-27,243.02
3388,1995-09-28,242.62
3389,1995-09-29,242.01
3390,1995-10-02,240.11
3391,1995-10-03,241.5
3392,1995-10-04,241.49
3393,1995-10-05,241.34
3394,1995-10-06,242
3395,1995-10-09,242.83
3396,1995-10-10,243.93
3397,1995-10-11,244.53
3398,1995-10-12,243.74
3399,1995-10-13,243.54
3400,1995-10-16,243.62
3401,1995-10-17,243.93
3402,1995-10-18,244.46
3403,1995-10-19,242.27
3404,1995-10-20,242.83
3405,1995-10-23,241.88
3406,1995-10-24,241.98
3407,1995-10-25,242.2
3408,1995-10-26,241.41
3409,1995-10-27,242.26
3410,1995-10-30,241.7
3411,1995-10-31,241.87
3412,1995-11-01,241.87
3413,1995-11-02,242.26
3414,1995-11-03,241.76
3415,1995-11-06,241.85
3416,1995-11-07,243.25
3417,1995-11-08,243.61
3418,1995-11-09,244.06
3419,1995-11-10,248.16
3420,1995-11-13,249.03
3421,1995-11-14,247.05
3422,1995-11-15,246.82
3423,1995-11-16,247.75
3424,1995-11-17,250.49
3425,1995-11-20,248.41
3426,1995-11-21,247.06
3427,1995-11-22,244.6
3428,1995-11-23,244.75
3429,1995-11-24,245.69
3430,1995-11-27,247.89
3431,1995-11-28,251.68
3432,1995-11-29,253.24
3433,1995-11-30,252.79
3434,1995-12-01,252.01
3435,1995-12-04,251.75
3436,1995-12-05,250.66
3437,1995-12-06,251.8
3438,1995-12-07,253.34
3439,1995-12-08,253.91
3440,1995-12-11,253.13
3441,1995-12-12,252.93
3442,1995-12-13,251.68
3443,1995-12-14,250.02
3444,1995-12-15,251.22
3445,1995-12-18,251.15
3446,1995-12-19,250.97
3447,1995-12-20,252.06
3448,1995-12-21,251.28
3449,1995-12-22,250.73
3450,1995-12-25,250.49
3451,1995-12-26,248.29
3452,1995-12-27,247.9
3453,1995-12-28,249.9
3454,1995-12-29,249.34
3455,1996-01-02,251.04
3456,1996-01-03,254.08
3457,1996-01-04,253.99
3458,1996-01-05,254.54
3459,1996-01-08,255.3
3460,1996-01-09,255.47
3461,1996-01-10,258.32
3462,1996-01-11,257.77
3463,1996-01-12,255.98
3464,1996-01-15,256.08
3465,1996-01-16,259.2
3466,1996-01-17,262.15
3467,1996-01-18,261.46
3468,1996-01-19,264.69
3469,1996-01-22,266.51
3470,1996-01-23,266.31
3471,1996-01-24,266.44
3472,1996-01-25,269.35
3473,1996-01-26,269.95
3474,1996-01-29,269.33
3475,1996-01-30,268.4
3476,1996-01-31,268.38
3477,1996-02-01,271.13
3478,1996-02-02,272.23
3479,1996-02-05,268.68
3480,1996-02-06,267.27
3481,1996-02-07,265.54
3482,1996-02-08,266.09
3483,1996-02-09,264.69
3484,1996-02-12,262.4
3485,1996-02-13,262.52
3486,1996-02-14,261.83
3487,1996-02-15,262.16
3488,1996-02-16,261.08
3489,1996-02-19,262.06
3490,1996-02-20,258.17
3491,1996-02-21,260.19
3492,1996-02-22,258.53
3493,1996-02-23,257.87
3494,1996-02-26,258.59
3495,1996-02-27,258.29
3496,1996-02-28,260.92
3497,1996-02-29,260.77
3498,1996-03-01,260.64
3499,1996-03-04,257.62
3500,1996-03-05,256.96
3501,1996-03-06,256.83
3502,1996-03-07,258.23
3503,1996-03-08,260.66
3504,1996-03-11,259.3
3505,1996-03-12,259.99
3506,1996-03-13,260.27
3507,1996-03-14,258.53
3508,1996-03-15,258.84
3509,1996-03-18,257.86
3510,1996-03-19,257.53
3511,1996-03-20,257
3512,1996-03-21,258.7
3513,1996-03-22,259.01
3514,1996-03-25,261.75
3515,1996-03-26,262.47
3516,1996-03-27,263.18
3517,1996-03-28,259.82
3518,1996-03-29,258.83
3519,1996-04-01,258.84
3520,1996-04-02,258.16
3521,1996-04-03,258.19
3522,1996-04-04,257.69
3523,1996-04-05,257.99
3524,1996-04-08,259.92
3525,1996-04-09,259.05
3526,1996-04-10,260.81
3527,1996-04-11,261.43
3528,1996-04-12,260.63
3529,1996-04-15,260.5
3530,1996-04-16,259.24
3531,1996-04-17,258.93
3532,1996-04-18,256.88
3533,1996-04-19,257.84
3534,1996-04-22,258.78
3535,1996-04-23,257.98
3536,1996-04-24,257.67
3537,1996-04-25,260.9
3538,1996-04-26,257.74
3539,1996-04-29,259.01
3540,1996-04-30,259.76
3541,1996-05-01,263.04
3542,1996-05-02,262.01
3543,1996-05-03,260.1
3544,1996-05-06,261.24
3545,1996-05-07,260.62
3546,1996-05-08,257.66
3547,1996-05-09,257.9
3548,1996-05-10,256.64
3549,1996-05-13,258.27
3550,1996-05-14,258.4
3551,1996-05-15,259.06
3552,1996-05-16,259.11
3553,1996-05-17,259.13
3554,1996-05-20,257.99
3555,1996-05-21,258.39
3556,1996-05-22,259.44
3557,1996-05-23,258.64
3558,1996-05-24,258.28
3559,1996-05-27,258.16
3560,1996-05-28,258.3
3561,1996-05-29,255.21
3562,1996-05-30,254.66
3563,1996-05-31,251.9
3564,1996-06-03,250.85
3565,1996-06-04,250.57
3566,1996-06-05,249.29
3567,1996-06-06,250.05
3568,1996-06-07,250.6
3569,1996-06-10,251.32
3570,1996-06-11,250.2
3571,1996-06-12,250.1
3572,1996-06-13,250.28
3573,1996-06-14,250.18
3574,1996-06-17,249.17
3575,1996-06-18,249.51
3576,1996-06-19,248.83
3577,1996-06-20,249.55
3578,1996-06-21,250.52
3579,1996-06-24,249.61
3580,1996-06-25,249.09
3581,1996-06-26,248.54
3582,1996-06-27,246.48
3583,1996-06-28,244.8
3584,1996-07-01,244.52
3585,1996-07-02,245.06
3586,1996-07-03,243.88
3587,1996-07-04,244.37
3588,1996-07-05,244.91
3589,1996-07-08,245.21
3590,1996-07-09,246.71
3591,1996-07-10,246.23
3592,1996-07-11,246.59
3593,1996-07-12,246.97
3594,1996-07-15,247.57
3595,1996-07-16,245.89
3596,1996-07-17,247.93
3597,1996-07-18,248.14
3598,1996-07-19,248.63
3599,1996-07-22,247.81
3600,1996-07-23,247.49
3601,1996-07-24,247.88
3602,1996-07-25,247.05
3603,1996-07-26,247.52
3604,1996-07-29,246.73
3605,1996-07-30,246.81
3606,1996-07-31,248.44
3607,1996-08-01,248.7
3608,1996-08-02,250.86
3609,1996-08-05,251.47
3610,1996-08-06,252.22
3611,1996-08-07,251.36
3612,1996-08-08,250.48
3613,1996-08-09,249.71
3614,1996-08-12,249.73
3615,1996-08-13,250.15
3616,1996-08-14,249.34
3617,1996-08-15,249.05
3618,1996-08-16,249.42
3619,1996-08-19,250.34
3620,1996-08-20,250.21
3621,1996-08-21,249.31
3622,1996-08-22,249.71
3623,1996-08-23,249.34
3624,1996-08-26,249.86
3625,1996-08-27,250
3626,1996-08-28,248.69
3627,1996-08-29,248.73
3628,1996-08-30,247.38
3629,1996-09-02,247.76
3630,1996-09-03,246.54
3631,1996-09-04,245.9
3632,1996-09-05,246.14
3633,1996-09-06,246.79
3634,1996-09-09,246.13
3635,1996-09-10,245.99
3636,1996-09-11,246.12
3637,1996-09-12,245.73
3638,1996-09-13,245.77
3639,1996-09-16,245.83
3640,1996-09-17,246.05
3641,1996-09-18,245.47
3642,1996-09-19,246.17
3643,1996-09-20,244.87
3644,1996-09-23,244.99
3645,1996-09-24,244.41
3646,1996-09-25,244.86
3647,1996-09-26,243.95
3648,1996-09-27,243.21
3649,1996-09-30,241.62
3650,1996-10-01,241.95
3651,1996-10-02,242.43
3652,1996-10-03,242.52
3653,1996-10-04,242.82
3654,1996-10-07,243.32
3655,1996-10-08,243.92
3656,1996-10-09,243.41
3657,1996-10-10,243.7
3658,1996-10-11,241.75
3659,1996-10-14,241.27
3660,1996-10-15,239.92
3661,1996-10-16,240.54
3662,1996-10-17,239.61
3663,1996-10-18,239.21
3664,1996-10-21,239.7
3665,1996-10-22,240.03
3666,1996-10-23,240.2
3667,1996-10-24,240.09
3668,1996-10-25,238.45
3669,1996-10-28,237.52
3670,1996-10-29,236.27
3671,1996-10-30,232.67
3672,1996-10-31,232.07
3673,1996-11-01,230.84
3674,1996-11-04,230.02
3675,1996-11-05,229.78
3676,1996-11-06,230.09
3677,1996-11-07,229.88
3678,1996-11-08,230.07
3679,1996-11-11,231.06
3680,1996-11-12,232.23
3681,1996-11-13,230.62
3682,1996-11-14,228.89
3683,1996-11-15,228.42
3684,1996-11-18,226.69
3685,1996-11-19,225.45
3686,1996-11-20,224.89
3687,1996-11-21,222.78
3688,1996-11-22,223.9
3689,1996-11-25,224.26
3690,1996-11-26,224.19
3691,1996-11-27,222.31
3692,1996-11-28,221.39
3693,1996-11-29,220.65
3694,1996-12-02,219.11
3695,1996-12-03,223.95
3696,1996-12-04,225.47
3697,1996-12-05,226.59
3698,1996-12-06,223.73
3699,1996-12-09,223.31
3700,1996-12-10,222.71
3701,1996-12-11,223.08
3702,1996-12-12,222.5
3703,1996-12-13,222.39
3704,1996-12-16,220.67
3705,1996-12-17,220.38
3706,1996-12-18,220.33
3707,1996-12-19,221.5
3708,1996-12-20,220.46
3709,1996-12-23,219.67
3710,1996-12-24,219.93
3711,1996-12-25,220.13
3712,1996-12-26,220.36
3713,1996-12-27,217.95
3714,1996-12-30,218.27
3715,1996-12-31,214.59
3716,1997-01-02,215.58
3717,1997-01-03,213.81
3718,1997-01-06,211.07
3719,1997-01-07,211.56
3720,1997-01-08,210.66
3721,1997-01-09,210.83
3722,1997-01-10,213.47
3723,1997-01-13,213.85
3724,1997-01-14,211.61
3725,1997-01-15,209.17
3726,1997-01-16,210.92
3727,1997-01-17,213.07
3728,1997-01-20,212.45
3729,1997-01-21,212.02
3730,1997-01-22,214.28
3731,1997-01-23,215.63
3732,1997-01-24,215.75
3733,1997-01-27,219.31
3734,1997-01-28,218.08
3735,1997-01-29,216.59
3736,1997-01-30,214.01
3737,1997-01-31,214.66
3738,1997-02-03,213.56
3739,1997-02-04,212.18
3740,1997-02-05,209.43
3741,1997-02-06,209.79
3742,1997-02-07,209.38
3743,1997-02-10,207.76
3744,1997-02-11,207.35
3745,1997-02-12,209.98
3746,1997-02-13,209.76
3747,1997-02-14,212.39
3748,1997-02-17,213
3749,1997-02-18,214.78
3750,1997-02-19,213.42
3751,1997-02-20,217.21
3752,1997-02-21,217.51
3753,1997-02-24,215.74
3754,1997-02-25,216.35
3755,1997-02-26,216.65
3756,1997-02-27,220.66
3757,1997-02-28,222.7
3758,1997-03-03,223.63
3759,1997-03-04,222.24
3760,1997-03-05,218.42
3761,1997-03-06,217.92
3762,1997-03-07,217.27
3763,1997-03-10,219.19
3764,1997-03-11,219.78
3765,1997-03-12,220.01
3766,1997-03-13,221.13
3767,1997-03-14,219.7
3768,1997-03-17,218.69
3769,1997-03-18,219.58
3770,1997-03-19,220.1
3771,1997-03-20,220.36
3772,1997-03-21,219.69
3773,1997-03-24,215.83
3774,1997-03-25,214.63
3775,1997-03-26,214.6
3776,1997-03-27,213.84
3777,1997-03-28,214.22
3778,1997-03-31,214.08
3779,1997-04-01,212.79
3780,1997-04-02,212.19
3781,1997-04-03,211.89
3782,1997-04-04,213.15
3783,1997-04-07,213.7
3784,1997-04-08,214.19
3785,1997-04-09,214.69
3786,1997-04-10,214.53
3787,1997-04-11,212.96
3788,1997-04-14,213.5
3789,1997-04-15,209.82
3790,1997-04-16,210.03
3791,1997-04-17,209.91
3792,1997-04-18,208.81
3793,1997-04-21,209.42
3794,1997-04-22,208.64
3795,1997-04-23,210.04
3796,1997-04-24,209.35
3797,1997-04-25,210.53
3798,1997-04-28,209
3799,1997-04-29,208.15
3800,1997-04-30,208.78
3801,1997-05-01,208.69
3802,1997-05-02,209.49
3803,1997-05-05,210.99
3804,1997-05-06,208.24
3805,1997-05-07,211.2
3806,1997-05-08,212.12
3807,1997-05-09,214.23
3808,1997-05-12,214.06
3809,1997-05-13,213.8
3810,1997-05-14,211.02
3811,1997-05-15,211.35
3812,1997-05-16,210.08
3813,1997-05-19,208.05
3814,1997-05-20,207.1
3815,1997-05-21,207.99
3816,1997-05-22,210.76
3817,1997-05-23,209.26
3818,1997-05-26,208.94
3819,1997-05-27,210.56
3820,1997-05-28,209.93
3821,1997-05-29,210.73
3822,1997-05-30,209.81
3823,1997-06-02,209.71
3824,1997-06-03,209.82
3825,1997-06-04,208.75
3826,1997-06-05,209.98
3827,1997-06-06,210.17
3828,1997-06-09,209.78
3829,1997-06-10,209.99
3830,1997-06-11,209.72
3831,1997-06-12,208.95
3832,1997-06-13,208.38
3833,1997-06-16,209.04
3834,1997-06-17,208.23
3835,1997-06-18,206.71
3836,1997-06-19,206.35
3837,1997-06-20,203.6
3838,1997-06-23,203.17
3839,1997-06-24,202.1
3840,1997-06-25,202.58
3841,1997-06-26,202.83
3842,1997-06-27,201.05
3843,1997-06-30,200.3
3844,1997-07-01,201.34
3845,1997-07-02,197.32
3846,1997-07-03,192.49
3847,1997-07-04,192.21
3848,1997-07-07,188.01
3849,1997-07-08,189.47
3850,1997-07-09,188.42
3851,1997-07-10,189.29
3852,1997-07-11,189.85
3853,1997-07-14,188.93
3854,1997-07-15,189.22
3855,1997-07-16,189.34
3856,1997-07-17,193.25
3857,1997-07-18,195.74
3858,1997-07-21,193.65
3859,1997-07-22,193.63
3860,1997-07-23,192.17
3861,1997-07-24,192.82
3862,1997-07-25,195.94
3863,1997-07-28,200.97
3864,1997-07-29,199.77
3865,1997-07-30,199.72
3866,1997-07-31,197.62
3867,1997-08-01,198.77
3868,1997-08-04,198.28
3869,1997-08-05,197.27
3870,1997-08-06,198.34
3871,1997-08-07,202.57
3872,1997-08-08,205.62
3873,1997-08-11,206.03
3874,1997-08-12,206.8
3875,1997-08-13,206.39
3876,1997-08-14,203.44
3877,1997-08-15,202.23
3878,1997-08-18,199.94
3879,1997-08-19,201.25
3880,1997-08-20,201.66
3881,1997-08-21,203.27
3882,1997-08-22,202.73
3883,1997-08-25,201.92
3884,1997-08-26,202.05
3885,1997-08-27,201.44
3886,1997-08-28,199.81
3887,1997-08-29,199.81
3888,1997-09-01,201.49
3889,1997-09-02,202.67
3890,1997-09-03,202.61
3891,1997-09-04,202.9
3892,1997-09-05,202.26
3893,1997-09-08,203.61
3894,1997-09-09,201.92
3895,1997-09-10,202.48
3896,1997-09-11,202.37
3897,1997-09-12,201.24
3898,1997-09-15,200.93
3899,1997-09-16,200.69
3900,1997-09-17,199.88
3901,1997-09-18,198.88
3902,1997-09-19,198.91
3903,1997-09-22,200.05
3904,1997-09-23,199.28
3905,1997-09-24,200.01
3906,1997-09-25,200.55
3907,1997-09-26,203.17
3908,1997-09-29,203.65
3909,1997-09-30,206.42
3910,1997-10-01,206.25
3911,1997-10-02,204.95
3912,1997-10-03,206.93
3913,1997-10-06,205.63
3914,1997-10-07,203.97
3915,1997-10-08,205.18
3916,1997-10-09,201.55
3917,1997-10-10,203.02
3918,1997-10-13,202.09
3919,1997-10-14,202.07
3920,1997-10-15,201.23
3921,1997-10-16,201.21
3922,1997-10-17,200.99
3923,1997-10-20,197.92
3924,1997-10-21,197.22
3925,1997-10-22,197.37
3926,1997-10-23,198.02
3927,1997-10-24,189.07
3928,1997-10-27,187.26
3929,1997-10-28,189.21
3930,1997-10-29,187.46
3931,1997-10-30,189.11
3932,1997-10-31,185.9
3933,1997-11-03,186.82
3934,1997-11-04,186.11
3935,1997-11-05,186.18
3936,1997-11-06,184.45
3937,1997-11-07,183.43
3938,1997-11-10,182.53
3939,1997-11-11,181.52
3940,1997-11-12,180.15
3941,1997-11-13,181.13
3942,1997-11-14,179.03
3943,1997-11-17,178.9
3944,1997-11-18,181.2
3945,1997-11-19,179.63
3946,1997-11-20,179.18
3947,1997-11-21,179.87
3948,1997-11-24,178.99
3949,1997-11-25,178.93
3950,1997-11-26,177.16
3951,1997-11-27,176.78
3952,1997-11-28,175.67
3953,1997-12-01,174.19
3954,1997-12-02,174.55
3955,1997-12-03,173.4
3956,1997-12-04,171.62
3957,1997-12-05,173.55
3958,1997-12-08,174.48
3959,1997-12-09,170.97
3960,1997-12-10,173.48
3961,1997-12-11,171.22
3962,1997-12-12,171.07
3963,1997-12-15,173.87
3964,1997-12-16,173.17
3965,1997-12-17,174.93
3966,1997-12-18,172.43
3967,1997-12-19,172.83
3968,1997-12-22,174.76
3969,1997-12-23,176.03
3970,1997-12-24,177.47
3971,1997-12-25,177.09
3972,1997-12-26,175.5
3973,1997-12-29,173.89
3974,1997-12-30,175.25
3975,1997-12-31,175.24
3976,1998-01-02,175.02
3977,1998-01-05,172.76
3978,1998-01-06,173.07
3979,1998-01-07,174.42
3980,1998-01-08,173.97
3981,1998-01-09,172.58
3982,1998-01-12,171.23
3983,1998-01-13,172.88
3984,1998-01-14,172.88
3985,1998-01-15,174.87
3986,1998-01-16,177.36
3987,1998-01-19,175.5
3988,1998-01-20,178.34
3989,1998-01-21,179.14
3990,1998-01-22,175.9
3991,1998-01-23,178.98
3992,1998-01-26,179.05
3993,1998-01-27,182.87
3994,1998-01-28,185.53
3995,1998-01-29,184.57
3996,1998-01-30,184.94
3997,1998-02-02,184.61
3998,1998-02-03,179.23
3999,1998-02-04,180.51
4000,1998-02-05,180.36
4001,1998-02-06,181.2
4002,1998-02-09,183.69
4003,1998-02-10,184.6
4004,1998-02-11,183.61
4005,1998-02-12,181.99
4006,1998-02-13,182.46
4007,1998-02-16,181.8
4008,1998-02-17,182.31
4009,1998-02-18,181.5
4010,1998-02-19,182.41
4011,1998-02-20,181.32
4012,1998-02-23,177.97
4013,1998-02-24,176.43
4014,1998-02-25,177.46
4015,1998-02-26,179.02
4016,1998-02-27,181.76
4017,1998-03-02,181.72
4018,1998-03-03,180.31
4019,1998-03-04,179.51
4020,1998-03-05,179.38
4021,1998-03-06,179.83
4022,1998-03-09,179.48
4023,1998-03-10,180.22
4024,1998-03-11,178.52
4025,1998-03-12,177.56
4026,1998-03-13,176.5
4027,1998-03-16,176.39
4028,1998-03-17,174.13
4029,1998-03-18,174.05
4030,1998-03-19,174.75
4031,1998-03-20,174.66
4032,1998-03-23,177.88
4033,1998-03-24,178.74
4034,1998-03-25,178.3
4035,1998-03-26,178.65
4036,1998-03-27,179.78
4037,1998-03-30,179.62
4038,1998-03-31,179.68
4039,1998-04-01,179.18
4040,1998-04-02,181.41
4041,1998-04-03,185.73
4042,1998-04-06,185.21
4043,1998-04-07,185.53
4044,1998-04-08,184.41
4045,1998-04-09,184.55
4046,1998-04-10,185.22
4047,1998-04-13,186.38
4048,1998-04-14,182.74
4049,1998-04-15,182.2
4050,1998-04-16,181.97
4051,1998-04-17,182.49
4052,1998-04-20,183.43
4053,1998-04-21,185.43
4054,1998-04-22,187.09
4055,1998-04-23,188.32
4056,1998-04-24,187.25
4057,1998-04-27,184.75
4058,1998-04-28,184.64
4059,1998-04-29,185.46
4060,1998-04-30,183.31
4061,1998-05-01,181.14
4062,1998-05-04,182.42
4063,1998-05-05,182.37
4064,1998-05-06,180.92
4065,1998-05-07,180.93
4066,1998-05-08,182.96
4067,1998-05-11,184
4068,1998-05-12,182.31
4069,1998-05-13,182.78
4070,1998-05-14,183.26
4071,1998-05-15,185
4072,1998-05-18,184.3
4073,1998-05-19,183.95
4074,1998-05-20,183.25
4075,1998-05-21,184.6
4076,1998-05-22,183.69
4077,1998-05-25,183.8
4078,1998-05-26,180.56
4079,1998-05-27,179.96
4080,1998-05-28,180.02
4081,1998-05-29,179.46
4082,1998-06-01,175.69
4083,1998-06-02,177.62
4084,1998-06-03,178.67
4085,1998-06-04,179.29
4086,1998-06-05,178.29
4087,1998-06-08,181.15
4088,1998-06-09,179.23
4089,1998-06-10,179.86
4090,1998-06-11,175.99
4091,1998-06-12,174.85
4092,1998-06-15,173.85
4093,1998-06-16,174.62
4094,1998-06-17,175.65
4095,1998-06-18,175.26
4096,1998-06-19,178.48
4097,1998-06-22,176.24
4098,1998-06-23,176.89
4099,1998-06-24,175.35
4100,1998-06-25,175.63
4101,1998-06-26,176.53
4102,1998-06-29,176
4103,1998-06-30,177.82
4104,1998-07-01,178.33
4105,1998-07-02,177.06
4106,1998-07-03,178.7
4107,1998-07-06,178.71
4108,1998-07-07,179.98
4109,1998-07-08,178.82
4110,1998-07-09,178.53
4111,1998-07-10,178.17
4112,1998-07-13,177.52
4113,1998-07-14,179.12
4114,1998-07-15,179.39
4115,1998-07-16,178.67
4116,1998-07-17,178.76
4117,1998-07-20,179.57
4118,1998-07-21,179.14
4119,1998-07-22,178.66
4120,1998-07-23,177.48
4121,1998-07-24,175.42
4122,1998-07-27,175.11
4123,1998-07-28,176.96
4124,1998-07-29,176.49
4125,1998-07-30,176.44
4126,1998-07-31,175.12
4127,1998-08-03,174.19
4128,1998-08-04,176.25
4129,1998-08-05,175.75
4130,1998-08-06,175.68
4131,1998-08-07,175.78
4132,1998-08-10,175.6
4133,1998-08-11,173.94
4134,1998-08-12,173.61
4135,1998-08-13,175.45
4136,1998-08-14,175.51
4137,1998-08-17,176.27
4138,1998-08-18,176.01
4139,1998-08-19,174.43
4140,1998-08-20,174.79
4141,1998-08-21,173.72
4142,1998-08-24,173.27
4143,1998-08-25,172.49
4144,1998-08-26,172.11
4145,1998-08-27,167.02
4146,1998-08-28,163.06
4147,1998-08-31,164.23
4148,1998-09-01,166.28
4149,1998-09-02,167.59
4150,1998-09-03,169.87
4151,1998-09-04,171.51
4152,1998-09-07,172.89
4153,1998-09-08,172.45
4154,1998-09-09,170.11
4155,1998-09-10,171.67
4156,1998-09-11,175.33
4157,1998-09-14,172.63
4158,1998-09-15,172.77
4159,1998-09-16,171.24
4160,1998-09-17,173.02
4161,1998-09-18,172.92
4162,1998-09-21,171.54
4163,1998-09-22,171
4164,1998-09-23,171.71
4165,1998-09-24,173.36
4166,1998-09-25,172.93
4167,1998-09-28,172.68
4168,1998-09-29,172.22
4169,1998-09-30,174.65
4170,1998-10-01,175.79
4171,1998-10-02,176.7
4172,1998-10-05,175.98
4173,1998-10-06,175.56
4174,1998-10-07,177.13
4175,1998-10-08,174.88
4176,1998-10-09,173.8
4177,1998-10-12,174.95
4178,1998-10-13,173.63
4179,1998-10-14,173.41
4180,1998-10-15,174.8
4181,1998-10-16,175.98
4182,1998-10-19,173.94
4183,1998-10-20,173.08
4184,1998-10-21,173.78
4185,1998-10-22,172.35
4186,1998-10-23,173.27
4187,1998-10-26,175.63
4188,1998-10-27,175.01
4189,1998-10-28,174.96
4190,1998-10-29,175.08
4191,1998-10-30,174.49
4192,1998-11-02,174.18
4193,1998-11-03,174.09
4194,1998-11-04,175.23
4195,1998-11-05,176.77
4196,1998-11-06,176.17
4197,1998-11-09,175.78
4198,1998-11-10,176.59
4199,1998-11-11,175.99
4200,1998-11-12,178.53
4201,1998-11-13,177.59
4202,1998-11-16,175.7
4203,1998-11-17,175.37
4204,1998-11-18,177.82
4205,1998-11-19,177.33
4206,1998-11-20,178.6
4207,1998-11-23,178.94
4208,1998-11-24,178.31
4209,1998-11-25,178.39
4210,1998-11-26,178.39
4211,1998-11-27,178.69
4212,1998-11-30,177.57
4213,1998-12-01,177.39
4214,1998-12-02,175.59
4215,1998-12-03,174.95
4216,1998-12-04,175.74
4217,1998-12-07,178.48
4218,1998-12-08,176.87
4219,1998-12-09,177.39
4220,1998-12-10,175.82
4221,1998-12-11,171.98
4222,1998-12-14,171.92
4223,1998-12-15,173.54
4224,1998-12-16,176.42
4225,1998-12-17,174.13
4226,1998-12-18,171.84
4227,1998-12-21,171.43
4228,1998-12-22,171.32
4229,1998-12-23,170.69
4230,1998-12-24,170.86
4231,1998-12-25,171.27
4232,1998-12-28,170.89
4233,1998-12-29,170.05
4234,1998-12-30,172.78
4235,1998-12-31,174.08
4236,1999-01-04,173.08
4237,1999-01-05,173.3
4238,1999-01-06,173.7
4239,1999-01-07,176.28
4240,1999-01-08,177.14
4241,1999-01-11,179.52
4242,1999-01-12,176.6
4243,1999-01-13,173.83
4244,1999-01-14,173.04
4245,1999-01-15,173.73
4246,1999-01-18,173.51
4247,1999-01-19,172.68
4248,1999-01-20,174.34
4249,1999-01-21,173.96
4250,1999-01-22,172.94
4251,1999-01-25,173.44
4252,1999-01-26,172.23
4253,1999-01-27,171.89
4254,1999-01-28,172.01
4255,1999-01-29,173.82
4256,1999-02-01,175.7
4257,1999-02-02,175.85
4258,1999-02-03,175.68
4259,1999-02-04,175.75
4260,1999-02-05,176.55
4261,1999-02-08,176.39
4262,1999-02-09,175.45
4263,1999-02-10,176.4
4264,1999-02-11,177.2
4265,1999-02-12,177
4266,1999-02-15,177.78
4267,1999-02-16,174.52
4268,1999-02-17,174.07
4269,1999-02-18,174.53
4270,1999-02-19,177.5
4271,1999-02-22,176.28
4272,1999-02-23,177.62
4273,1999-02-24,179.93
4274,1999-02-25,179.26
4275,1999-02-26,178.73
4276,1999-03-01,178.03
4277,1999-03-02,177.39
4278,1999-03-03,177.6
4279,1999-03-04,178.62
4280,1999-03-05,179.13
4281,1999-03-08,180.84
4282,1999-03-09,180.15
4283,1999-03-10,179.96
4284,1999-03-11,179.56
4285,1999-03-12,178.98
4286,1999-03-15,176.67
4287,1999-03-16,173.97
4288,1999-03-17,174.05
4289,1999-03-18,173.63
4290,1999-03-19,174.36
4291,1999-03-22,174.52
4292,1999-03-23,173.5
4293,1999-03-24,173.71
4294,1999-03-25,174.45
4295,1999-03-26,172.08
4296,1999-03-29,173.21
4297,1999-03-30,173.03
4298,1999-03-31,173.61
4299,1999-04-01,174.82
4300,1999-04-02,173.94
4301,1999-04-05,173.82
4302,1999-04-06,175.78
